Date,Hour,MCP (Rs/MWh)
16-12-2023,19,10000
16-12-2023,19,10000
16-12-2023,20,10000
16-12-2023,20,10000
16-12-2023,20,7832
16-12-2023,20,5718.08
16-12-2023,21,5499.33
16-12-2023,21,5000.81
16-12-2023,21,4510.64
16-12-2023,21,4498.18
16-12-2023,22,3909.69
16-12-2023,22,3726.1
16-12-2023,22,3718.13
16-12-2023,22,3560.1
16-12-2023,23,3290.99
16-12-2023,23,3290.4
16-12-2023,23,3290.17
16-12-2023,23,3290.21
16-12-2023,24,3205.79
16-12-2023,24,3140.72
16-12-2023,24,3130.72
16-12-2023,24,3113.61
17-12-2023,1,3110.67
17-12-2023,1,3086.82
17-12-2023,1,3030.11
17-12-2023,1,3014.63
17-12-2023,2,3010.71
17-12-2023,2,3010.14
17-12-2023,2,2980.43
17-12-2023,2,2980
17-12-2023,3,2970.08
17-12-2023,3,2959.76
17-12-2023,3,2959.55
17-12-2023,3,2959.69
17-12-2023,4,2959.14
17-12-2023,4,2959.01
17-12-2023,4,2959.09
17-12-2023,4,2959.04
17-12-2023,5,2955.55
17-12-2023,5,2980.35
17-12-2023,5,3000.53
17-12-2023,5,3010.16
17-12-2023,6,3047.4
17-12-2023,6,3205.07
17-12-2023,6,3224.94
17-12-2023,6,3290.02
17-12-2023,7,3549.67
17-12-2023,7,3691.29
17-12-2023,7,3691.34
17-12-2023,7,3972.16
17-12-2023,8,4276.9
17-12-2023,8,4339.27
17-12-2023,8,4829.46
17-12-2023,8,5859.51
17-12-2023,9,5619.44
17-12-2023,9,6190.79
17-12-2023,9,5183.76
17-12-2023,9,5000.42
17-12-2023,10,5859.65
17-12-2023,10,4800.86
17-12-2023,10,4283.93
17-12-2023,10,4000.34
17-12-2023,11,3759.54
17-12-2023,11,3500.77
17-12-2023,11,3400.31
17-12-2023,11,3360.35
17-12-2023,12,3290.81
17-12-2023,12,3290.6
17-12-2023,12,3290.2
17-12-2023,12,3290.55
17-12-2023,13,3142.98
17-12-2023,13,3142.96
17-12-2023,13,3160.62
17-12-2023,13,3200.61
17-12-2023,14,3030.55
17-12-2023,14,3023.55
17-12-2023,14,3142.06
17-12-2023,14,3160.25
17-12-2023,15,3140.13
17-12-2023,15,3150.06
17-12-2023,15,3180.46
17-12-2023,15,3215.37
17-12-2023,16,3220.13
17-12-2023,16,3220.9
17-12-2023,16,3220.77
17-12-2023,16,3281.05
17-12-2023,17,3300.05
17-12-2023,17,3344.86
17-12-2023,17,3592.32
17-12-2023,17,3691.4
17-12-2023,18,4249.43
17-12-2023,18,5230.48
17-12-2023,18,4999.68
17-12-2023,18,5230.18
17-12-2023,19,4670.34
17-12-2023,19,4700.2
17-12-2023,19,4499.15
17-12-2023,19,4250.5
17-12-2023,20,3358.5
17-12-2023,20,3500.8
17-12-2023,20,3290.69
17-12-2023,20,3290.88
17-12-2023,21,3290.43
17-12-2023,21,3290.56
17-12-2023,21,3290.82
17-12-2023,21,3340.81
17-12-2023,22,3366.99
17-12-2023,22,3291
17-12-2023,22,3290.53
17-12-2023,22,3281.22
17-12-2023,23,3107.4
17-12-2023,23,3078.32
17-12-2023,23,3110.21
17-12-2023,23,3085.02
17-12-2023,24,3014.15
17-12-2023,24,3000.24
17-12-2023,24,2959.89
17-12-2023,24,2959.17
18-12-2023,1,2953.19
18-12-2023,1,2900.71
18-12-2023,1,2900.05
18-12-2023,1,2850.03
18-12-2023,2,2820.5
18-12-2023,2,2850.28
18-12-2023,2,2840.18
18-12-2023,2,2700.18
18-12-2023,3,2600.08
18-12-2023,3,2489.88
18-12-2023,3,2489.73
18-12-2023,3,2489.42
18-12-2023,4,2450.15
18-12-2023,4,2450.36
18-12-2023,4,2489.03
18-12-2023,4,2450.4
18-12-2023,5,2339.68
18-12-2023,5,2500.03
18-12-2023,5,2850.45
18-12-2023,5,2899.51
18-12-2023,6,2959.97
18-12-2023,6,3000.96
18-12-2023,6,3006.34
18-12-2023,6,3142.21
18-12-2023,7,3330.92
18-12-2023,7,3491.76
18-12-2023,7,3500.45
18-12-2023,7,3691.49
18-12-2023,8,3870.46
18-12-2023,8,4130.75
18-12-2023,8,5509.97
18-12-2023,8,7500.65
18-12-2023,9,6690.75
18-12-2023,9,6690.41
18-12-2023,9,6499.85
18-12-2023,9,5619.81
18-12-2023,10,5989.95
18-12-2023,10,6499.92
18-12-2023,10,5509.87
18-12-2023,10,4600.34
18-12-2023,11,4090.54
18-12-2023,11,3899.13
18-12-2023,11,3610.95
18-12-2023,11,3610.02
18-12-2023,12,3500.7
18-12-2023,12,3500.5
18-12-2023,12,3500.52
18-12-2023,12,3500.21
18-12-2023,13,3381.85
18-12-2023,13,3440.11
18-12-2023,13,3454.3
18-12-2023,13,3359.22
18-12-2023,14,3220.33
18-12-2023,14,3142.97
18-12-2023,14,3250.01
18-12-2023,14,3250.76
18-12-2023,15,3250.18
18-12-2023,15,3281.19
18-12-2023,15,3281.37
18-12-2023,15,3359.17
18-12-2023,16,3359.35
18-12-2023,16,3500.17
18-12-2023,16,3500.34
18-12-2023,16,3340.52
18-12-2023,17,3590.79
18-12-2023,17,3600.28
18-12-2023,17,3691.37
18-12-2023,17,3760.39
18-12-2023,18,5499.41
18-12-2023,18,7999.89
18-12-2023,18,10000
18-12-2023,18,10000
18-12-2023,19,10000
18-12-2023,19,10000
18-12-2023,19,10000
18-12-2023,19,7950.45
18-12-2023,20,4269.99
18-12-2023,20,4500.49
18-12-2023,20,4269.73
18-12-2023,20,4130.22
18-12-2023,21,3360.02
18-12-2023,21,3360.23
18-12-2023,21,3500.28
18-12-2023,21,3500.92
18-12-2023,22,3500.06
18-12-2023,22,3340.2
18-12-2023,22,3154.62
18-12-2023,22,3050.86
18-12-2023,23,2980.39
18-12-2023,23,2980.63
18-12-2023,23,3023.31
18-12-2023,23,3100.5
18-12-2023,24,3000.48
18-12-2023,24,2999.08
18-12-2023,24,2980.06
18-12-2023,24,2960
19-12-2023,1,2955.9
19-12-2023,1,2953.87
19-12-2023,1,2953.28
19-12-2023,1,2948.67
19-12-2023,2,2899.71
19-12-2023,2,2899.23
19-12-2023,2,2870.1
19-12-2023,2,2800.42
19-12-2023,3,2510.25
19-12-2023,3,2489
19-12-2023,3,2400.3
19-12-2023,3,2410.68
19-12-2023,4,2450.48
19-12-2023,4,2450.15
19-12-2023,4,2400.42
19-12-2023,4,2450.93
19-12-2023,5,2450.59
19-12-2023,5,2700.18
19-12-2023,5,2899.22
19-12-2023,5,2899.66
19-12-2023,6,2959.44
19-12-2023,6,2959.87
19-12-2023,6,3006.68
19-12-2023,6,3200.98
19-12-2023,7,3400.18
19-12-2023,7,3556.87
19-12-2023,7,3691.92
19-12-2023,7,3961.83
19-12-2023,8,4700.61
19-12-2023,8,4999.15
19-12-2023,8,6919.39
19-12-2023,8,10000
19-12-2023,9,10000
19-12-2023,9,10000
19-12-2023,9,9090.89
19-12-2023,9,10000
19-12-2023,10,10000
19-12-2023,10,8000.86
19-12-2023,10,6500.75
19-12-2023,10,5500.1
19-12-2023,11,3870.84
19-12-2023,11,3800.76
19-12-2023,11,3611
19-12-2023,11,3610.15
19-12-2023,12,3500.23
19-12-2023,12,3500.07
19-12-2023,12,3350.23
19-12-2023,12,3350.35
19-12-2023,13,3330.74
19-12-2023,13,3330.99
19-12-2023,13,3340.85
19-12-2023,13,3331
19-12-2023,14,3250.48
19-12-2023,14,3200.17
19-12-2023,14,3278.49
19-12-2023,14,3281.44
19-12-2023,15,3241.29
19-12-2023,15,3250.19
19-12-2023,15,3250.24
19-12-2023,15,3334.45
19-12-2023,16,3340.22
19-12-2023,16,3359.3
19-12-2023,16,3360.74
19-12-2023,16,3500.93
19-12-2023,17,3759.98
19-12-2023,17,3961.46
19-12-2023,17,4399.41
19-12-2023,17,5718.75
19-12-2023,18,9500.51
19-12-2023,18,10000
19-12-2023,18,10000
19-12-2023,18,10000
19-12-2023,19,10000
19-12-2023,19,10000
19-12-2023,19,10000
19-12-2023,19,10000
19-12-2023,20,5509.73
19-12-2023,20,5509.93
19-12-2023,20,5499.06
19-12-2023,20,5000.37
19-12-2023,21,4549.24
19-12-2023,21,4500.38
19-12-2023,21,4099.11
19-12-2023,21,3909.91
19-12-2023,22,3500.98
19-12-2023,22,3486.83
19-12-2023,22,3330.01
19-12-2023,22,3202.07
19-12-2023,23,3030.22
19-12-2023,23,3044.66
19-12-2023,23,3086.39
19-12-2023,23,3142.37
19-12-2023,24,3000.61
19-12-2023,24,2999.77
19-12-2023,24,2999.16
19-12-2023,24,2960
20-12-2023,1,2870.24
20-12-2023,1,2866.73
20-12-2023,1,2850.75
20-12-2023,1,2700.94
20-12-2023,2,2500.57
20-12-2023,2,2489.92
20-12-2023,2,2500.98
20-12-2023,2,2500.86
20-12-2023,3,2500.54
20-12-2023,3,2489.56
20-12-2023,3,2489.61
20-12-2023,3,2489.63
20-12-2023,4,2489.26
20-12-2023,4,2489.28
20-12-2023,4,2489.03
20-12-2023,4,2450.28
20-12-2023,5,2489.57
20-12-2023,5,2500.1
20-12-2023,5,2800.29
20-12-2023,5,2600.62
20-12-2023,6,2959.47
20-12-2023,6,3083.9
20-12-2023,6,3142.37
20-12-2023,6,3224.43
20-12-2023,7,3556.67
20-12-2023,7,3860.05
20-12-2023,7,4038.55
20-12-2023,7,4650.7
20-12-2023,8,6000.12
20-12-2023,8,6500.91
20-12-2023,8,8000.83
20-12-2023,8,10000
20-12-2023,9,10000
20-12-2023,9,10000
20-12-2023,9,10000
20-12-2023,9,10000
20-12-2023,10,10000
20-12-2023,10,8999.98
20-12-2023,10,7000.74
20-12-2023,10,5750.02
20-12-2023,11,4194.64
20-12-2023,11,4194.8
20-12-2023,11,3860.2
20-12-2023,11,3610.57
20-12-2023,12,3500.88
20-12-2023,12,3500.94
20-12-2023,12,3500.54
20-12-2023,12,3500.26
20-12-2023,13,3500.38
20-12-2023,13,3500.45
20-12-2023,13,3500.52
20-12-2023,13,3460.98
20-12-2023,14,3273.98
20-12-2023,14,3250.08
20-12-2023,14,3281.66
20-12-2023,14,3281.36
20-12-2023,15,3241.76
20-12-2023,15,3241.64
20-12-2023,15,3241.79
20-12-2023,15,3250.95
20-12-2023,16,3500.55
20-12-2023,16,3610.2
20-12-2023,16,3611.72
20-12-2023,16,3691.55
20-12-2023,17,4271.66
20-12-2023,17,5000.03
20-12-2023,17,6000.83
20-12-2023,17,10000
20-12-2023,18,10000
20-12-2023,18,10000
20-12-2023,18,10000
20-12-2023,18,10000
20-12-2023,19,10000
20-12-2023,19,10000
20-12-2023,19,10000
20-12-2023,19,10000
20-12-2023,20,8000.7
20-12-2023,20,8000.23
20-12-2023,20,6000.52
20-12-2023,20,5730.27
20-12-2023,21,5730.35
20-12-2023,21,5199.41
20-12-2023,21,4749.76
20-12-2023,21,4373.89
20-12-2023,22,4009.67
20-12-2023,22,3909.53
20-12-2023,22,3749.76
20-12-2023,22,3500.29
20-12-2023,23,3142.01
20-12-2023,23,3101
20-12-2023,23,3130.92
20-12-2023,23,3142.77
20-12-2023,24,3023.21
20-12-2023,24,3019.28
20-12-2023,24,3019.62
20-12-2023,24,3000.85
21-12-2023,1,3000.79
21-12-2023,1,3019.39
21-12-2023,1,3019.16
21-12-2023,1,3000.92
21-12-2023,2,3000.29
21-12-2023,2,3000.28
21-12-2023,2,3000.63
21-12-2023,2,3000.67
21-12-2023,3,2999.89
21-12-2023,3,2999.03
21-12-2023,3,2951
21-12-2023,3,2950.72
21-12-2023,4,2950.28
21-12-2023,4,2950.01
21-12-2023,4,2899.2
21-12-2023,4,2850.59
21-12-2023,5,2850.98
21-12-2023,5,2950.71
21-12-2023,5,2999.02
21-12-2023,5,2999.43
21-12-2023,6,3080.12
21-12-2023,6,3100.82
21-12-2023,6,3200.05
21-12-2023,6,3220.52
21-12-2023,7,3692.71
21-12-2023,7,4000.49
21-12-2023,7,4590.91
21-12-2023,7,6499.53
21-12-2023,8,10000
21-12-2023,8,10000
21-12-2023,8,10000
21-12-2023,8,10000
21-12-2023,9,10000
21-12-2023,9,10000
21-12-2023,9,10000
21-12-2023,9,10000
21-12-2023,10,10000
21-12-2023,10,10000
21-12-2023,10,9000.5
21-12-2023,10,8000.4
21-12-2023,11,5000.91
21-12-2023,11,5000.77
21-12-2023,11,4500.15
21-12-2023,11,3999.29
21-12-2023,12,3960.48
21-12-2023,12,3750.59
21-12-2023,12,3760.48
21-12-2023,12,3690.03
21-12-2023,13,3700.49
21-12-2023,13,3669
21-12-2023,13,3460.7
21-12-2023,13,3335.21
21-12-2023,14,3235.97
21-12-2023,14,3220.89
21-12-2023,14,3282.33
21-12-2023,14,3298.42
21-12-2023,15,3282.05
21-12-2023,15,3242.98
21-12-2023,15,3282.65
21-12-2023,15,3334.55
21-12-2023,16,3440.89
21-12-2023,16,3610.36
21-12-2023,16,3611.78
21-12-2023,16,3700.77
21-12-2023,17,4271.44
21-12-2023,17,5000.09
21-12-2023,17,6499.96
21-12-2023,17,10000
21-12-2023,18,10000
21-12-2023,18,10000
21-12-2023,18,10000
21-12-2023,18,10000
21-12-2023,19,10000
21-12-2023,19,10000
21-12-2023,19,10000
21-12-2023,19,10000
21-12-2023,20,8501
21-12-2023,20,8999.7
21-12-2023,20,9000.47
21-12-2023,20,8000.13
21-12-2023,21,6000.41
21-12-2023,21,5638.01
21-12-2023,21,4991.68
21-12-2023,21,4399.64
21-12-2023,22,3999.59
21-12-2023,22,3909.29
21-12-2023,22,3692.35
21-12-2023,22,3592.02
21-12-2023,23,3077.28
21-12-2023,23,3106.05
21-12-2023,23,3080.83
21-12-2023,23,3130.3
21-12-2023,24,3000.34
21-12-2023,24,3018.53
21-12-2023,24,3000.55
21-12-2023,24,3000.94
22-12-2023,1,3220.09
22-12-2023,1,3217.79
22-12-2023,1,3192.93
22-12-2023,1,3150.7
22-12-2023,2,3100.77
22-12-2023,2,3098.18
22-12-2023,2,3080.97
22-12-2023,2,3070.81
22-12-2023,3,3050.39
22-12-2023,3,3024.22
22-12-2023,3,3019.58
22-12-2023,3,3019.32
22-12-2023,4,3010.31
22-12-2023,4,3000.75
22-12-2023,4,2999.95
22-12-2023,4,3000.13
22-12-2023,5,2999.89
22-12-2023,5,3019.09
22-12-2023,5,3070.54
22-12-2023,5,3070.89
22-12-2023,6,3200.22
22-12-2023,6,3201
22-12-2023,6,3400.88
22-12-2023,6,3335.31
22-12-2023,7,4049.06
22-12-2023,7,4999.34
22-12-2023,7,8000.39
22-12-2023,7,10000
22-12-2023,8,10000
22-12-2023,8,10000
22-12-2023,8,10000
22-12-2023,8,10000
22-12-2023,9,10000
22-12-2023,9,10000
22-12-2023,9,10000
22-12-2023,9,10000
22-12-2023,10,10000
22-12-2023,10,10000
22-12-2023,10,10000
22-12-2023,10,10000
22-12-2023,11,8499.75
22-12-2023,11,8000.48
22-12-2023,11,6500.18
22-12-2023,11,5499.29
22-12-2023,12,5183.25
22-12-2023,12,5000.62
22-12-2023,12,4750.98
22-12-2023,12,4750.54
22-12-2023,13,4249.32
22-12-2023,13,4300.6
22-12-2023,13,3692.76
22-12-2023,13,3690.31
22-12-2023,14,3359.96
22-12-2023,14,3359.53
22-12-2023,14,3610.23
22-12-2023,14,3611.11
22-12-2023,15,3690.85
22-12-2023,15,3692.03
22-12-2023,15,3692.89
22-12-2023,15,3961.96
22-12-2023,16,4194.8
22-12-2023,16,4801.48
22-12-2023,16,5000.04
22-12-2023,16,5000.38
22-12-2023,17,6010.44
22-12-2023,17,10000
22-12-2023,17,10000
22-12-2023,17,10000
22-12-2023,18,10000
22-12-2023,18,10000
22-12-2023,18,10000
22-12-2023,18,10000
22-12-2023,19,10000
22-12-2023,19,10000
22-12-2023,19,10000
22-12-2023,19,10000
22-12-2023,20,10000
22-12-2023,20,10000
22-12-2023,20,9000.71
22-12-2023,20,7629.19
22-12-2023,21,5799.61
22-12-2023,21,5509.78
22-12-2023,21,5000.42
22-12-2023,21,4510.85
22-12-2023,22,4498.61
22-12-2023,22,4049.61
22-12-2023,22,3909.85
22-12-2023,22,3692.87
22-12-2023,23,3254.95
22-12-2023,23,3268.06
22-12-2023,23,3282.17
22-12-2023,23,3282.98
22-12-2023,24,3254.93
22-12-2023,24,3278.15
22-12-2023,24,3278.35
22-12-2023,24,3282.02
23-12-2023,1,3242.74
23-12-2023,1,3242.25
23-12-2023,1,3220.67
23-12-2023,1,3220.4
23-12-2023,2,3220.09
23-12-2023,2,3220.04
23-12-2023,2,3220.03
23-12-2023,2,3156.32
23-12-2023,3,3142.92
23-12-2023,3,3142.63
23-12-2023,3,3142.49
23-12-2023,3,3142.21
23-12-2023,4,3138.5
23-12-2023,4,3136.97
23-12-2023,4,3131.72
23-12-2023,4,3135.12
23-12-2023,5,3131.43
23-12-2023,5,3150.16
23-12-2023,5,3220.02
23-12-2023,5,3220.16
23-12-2023,6,3282.15
23-12-2023,6,3301
23-12-2023,6,3494.22
23-12-2023,6,3690.57
23-12-2023,7,3978.98
23-12-2023,7,4271.98
23-12-2023,7,5183.13
23-12-2023,7,10000
23-12-2023,8,10000
23-12-2023,8,10000
23-12-2023,8,10000
23-12-2023,8,10000
23-12-2023,9,10000
23-12-2023,9,10000
23-12-2023,9,10000
23-12-2023,9,10000
23-12-2023,10,10000
23-12-2023,10,10000
23-12-2023,10,10000
23-12-2023,10,10000
23-12-2023,11,10000
23-12-2023,11,10000
23-12-2023,11,9999.72
23-12-2023,11,9000.77
23-12-2023,12,8499.97
23-12-2023,12,6683.75
23-12-2023,12,5000.53
23-12-2023,12,5000.06
23-12-2023,13,4000.64
23-12-2023,13,3800.56
23-12-2023,13,3760.53
23-12-2023,13,3692.14
23-12-2023,14,3440.56
23-12-2023,14,3350.02
23-12-2023,14,3440.51
23-12-2023,14,3600.29
23-12-2023,15,3641.36
23-12-2023,15,3690.92
23-12-2023,15,3692.84
23-12-2023,15,3760.88
23-12-2023,16,3760.03
23-12-2023,16,3961.19
23-12-2023,16,4194.15
23-12-2023,16,4570.33
23-12-2023,17,9000.15
23-12-2023,17,10000
23-12-2023,17,10000
23-12-2023,17,10000
23-12-2023,18,10000
23-12-2023,18,10000
23-12-2023,18,10000
23-12-2023,18,10000
23-12-2023,19,10000
23-12-2023,19,10000
23-12-2023,19,10000
23-12-2023,19,10000
23-12-2023,20,10000
23-12-2023,20,10000
23-12-2023,20,10000
23-12-2023,20,10000
23-12-2023,21,8000.07
23-12-2023,21,7590
23-12-2023,21,5350.13
23-12-2023,21,5000.23
23-12-2023,22,4700.43
23-12-2023,22,4498.6
23-12-2023,22,4075
23-12-2023,22,3909.69
23-12-2023,23,3510.73
23-12-2023,23,3426.99
23-12-2023,23,3335.55
23-12-2023,23,3282.23
23-12-2023,24,3220.59
23-12-2023,24,3220.99
23-12-2023,24,3220.68
23-12-2023,24,3220.59
24-12-2023,1,3080.65
24-12-2023,1,3080.6
24-12-2023,1,3023.36
24-12-2023,1,3019.31
24-12-2023,2,2999.7
24-12-2023,2,2950.56
24-12-2023,2,2950.63
24-12-2023,2,2940.66
24-12-2023,3,2921.43
24-12-2023,3,2859.03
24-12-2023,3,2840.62
24-12-2023,3,2850.42
24-12-2023,4,2850.79
24-12-2023,4,2850.89
24-12-2023,4,2850.35
24-12-2023,4,2810.81
24-12-2023,5,2850.31
24-12-2023,5,2950.96
24-12-2023,5,2999.28
24-12-2023,5,2950.56
24-12-2023,6,3100.37
24-12-2023,6,3111.86
24-12-2023,6,3120.77
24-12-2023,6,3150.92
24-12-2023,7,3460.49
24-12-2023,7,3591.6
24-12-2023,7,3750.52
24-12-2023,7,4000.91
24-12-2023,8,4177.64
24-12-2023,8,4900.93
24-12-2023,8,6210.41
24-12-2023,8,9000.59
24-12-2023,9,8499.73
24-12-2023,9,8499.03
24-12-2023,9,9811.75
24-12-2023,9,8499.77
24-12-2023,10,8400.24
24-12-2023,10,8400.18
24-12-2023,10,7116.79
24-12-2023,10,5500.43
24-12-2023,11,4189.63
24-12-2023,11,4499.27
24-12-2023,11,4290.01
24-12-2023,11,4189.37
24-12-2023,12,3850.72
24-12-2023,12,3662.02
24-12-2023,12,3500.85
24-12-2023,12,3381.96
24-12-2023,13,3302.22
24-12-2023,13,3285.88
24-12-2023,13,3200.85
24-12-2023,13,3150.52
24-12-2023,14,3082.74
24-12-2023,14,3070.3
24-12-2023,14,3080.44
24-12-2023,14,3088.4
24-12-2023,15,3100.24
24-12-2023,15,3137.8
24-12-2023,15,3142.6
24-12-2023,15,3181.06
24-12-2023,16,3181.44
24-12-2023,16,3170.77
24-12-2023,16,3200.06
24-12-2023,16,3234.94
24-12-2023,17,3591.92
24-12-2023,17,3810.95
24-12-2023,17,4171.29
24-12-2023,17,4569.76
24-12-2023,18,6999.86
24-12-2023,18,8499.56
24-12-2023,18,9851.8
24-12-2023,18,7900.92
24-12-2023,19,5250.47
24-12-2023,19,5350.64
24-12-2023,19,5250.67
24-12-2023,19,5250.33
24-12-2023,20,4130.98
24-12-2023,20,4650.16
24-12-2023,20,4569.95
24-12-2023,20,4569.47
24-12-2023,21,3669.68
24-12-2023,21,3999.11
24-12-2023,21,3899.06
24-12-2023,21,3650.14
24-12-2023,22,3385.74
24-12-2023,22,3070.44
24-12-2023,22,3040.67
24-12-2023,22,3040.76
24-12-2023,23,2999.21
24-12-2023,23,3000.96
24-12-2023,23,3070.53
24-12-2023,23,3126.06
24-12-2023,24,3019.23
24-12-2023,24,3000.71
24-12-2023,24,3000.04
24-12-2023,24,3000.28
25-12-2023,1,3111.22
25-12-2023,1,3107.19
25-12-2023,1,3070.39
25-12-2023,1,3023.23
25-12-2023,2,2999.33
25-12-2023,2,2966.4
25-12-2023,2,2999.13
25-12-2023,2,2950.44
25-12-2023,3,3000.03
25-12-2023,3,2800.48
25-12-2023,3,2752.44
25-12-2023,3,2750.98
25-12-2023,4,2899.23
25-12-2023,4,2850.96
25-12-2023,4,2899.5
25-12-2023,4,2899.07
25-12-2023,5,2752.26
25-12-2023,5,3000.01
25-12-2023,5,3000.32
25-12-2023,5,2999.99
25-12-2023,6,3111.58
25-12-2023,6,3113.5
25-12-2023,6,3120.08
25-12-2023,6,3181.19
25-12-2023,7,3550.41
25-12-2023,7,3631.61
25-12-2023,7,3850.73
25-12-2023,7,4110.66
25-12-2023,8,4598.53
25-12-2023,8,4500.76
25-12-2023,8,5000.84
25-12-2023,8,7629.03
25-12-2023,9,8000.67
25-12-2023,9,9500.89
25-12-2023,9,9500.67
25-12-2023,9,9500.48
25-12-2023,10,9500.09
25-12-2023,10,9500.96
25-12-2023,10,8999.89
25-12-2023,10,5500.8
25-12-2023,11,6500.17
25-12-2023,11,9499.54
25-12-2023,11,7000.91
25-12-2023,11,4780.91
25-12-2023,12,5499.77
25-12-2023,12,5499.37
25-12-2023,12,4320.41
25-12-2023,12,4160.48
25-12-2023,13,4014.59
25-12-2023,13,3850.8
25-12-2023,13,3669.13
25-12-2023,13,3591.96
25-12-2023,14,3259.62
25-12-2023,14,3259.08
25-12-2023,14,3278.23
25-12-2023,14,3259.34
25-12-2023,15,3259.37
25-12-2023,15,3291.68
25-12-2023,15,3300.92
25-12-2023,15,3350.8
25-12-2023,16,3440.93
25-12-2023,16,3440.48
25-12-2023,16,3456.84
25-12-2023,16,3460.35
25-12-2023,17,3659.07
25-12-2023,17,3850.74
25-12-2023,17,4000.09
25-12-2023,17,5260.83
25-12-2023,18,5499.04
25-12-2023,18,10000
25-12-2023,18,10000
25-12-2023,18,10000
25-12-2023,19,10000
25-12-2023,19,10000
25-12-2023,19,10000
25-12-2023,19,10000
25-12-2023,20,4680.68
25-12-2023,20,5000.98
25-12-2023,20,5199.87
25-12-2023,20,5199.84
25-12-2023,21,5199.39
25-12-2023,21,5000.01
25-12-2023,21,4249.33
25-12-2023,21,4049.21
25-12-2023,22,3909.41
25-12-2023,22,3700.39
25-12-2023,22,3669.77
25-12-2023,22,3591
25-12-2023,23,3080.65
25-12-2023,23,3130.02
25-12-2023,23,3181.22
25-12-2023,23,3200.77
25-12-2023,24,3150.41
25-12-2023,24,3150.35
25-12-2023,24,3141.8
25-12-2023,24,3120.72
26-12-2023,1,3115.82
26-12-2023,1,3100.37
26-12-2023,1,3023.89
26-12-2023,1,3023.17
26-12-2023,2,2997.99
26-12-2023,2,2997.66
26-12-2023,2,2997.67
26-12-2023,2,2997.62
26-12-2023,3,2997.29
26-12-2023,3,2997.36
26-12-2023,3,2997.29
26-12-2023,3,2997.11
26-12-2023,4,2997.04
26-12-2023,4,2995.86
26-12-2023,4,2997.22
26-12-2023,4,2997.15
26-12-2023,5,2997.18
26-12-2023,5,2997.97
26-12-2023,5,3023.17
26-12-2023,5,3023.93
26-12-2023,6,3120.63
26-12-2023,6,3142.31
26-12-2023,6,3440.78
26-12-2023,6,3591.36
26-12-2023,7,3908.32
26-12-2023,7,4160.32
26-12-2023,7,4999.62
26-12-2023,7,7000.65
26-12-2023,8,10000
26-12-2023,8,10000
26-12-2023,8,10000
26-12-2023,8,10000
26-12-2023,9,10000
26-12-2023,9,10000
26-12-2023,9,10000
26-12-2023,9,10000
26-12-2023,10,10000
26-12-2023,10,10000
26-12-2023,10,10000
26-12-2023,10,10000
26-12-2023,11,10000
26-12-2023,11,10000
26-12-2023,11,10000
26-12-2023,11,9000.53
26-12-2023,12,9000.25
26-12-2023,12,7000.42
26-12-2023,12,5441.77
26-12-2023,12,4780.92
26-12-2023,13,4498.76
26-12-2023,13,4160.09
26-12-2023,13,3854.29
26-12-2023,13,3659.08
26-12-2023,14,3470.7
26-12-2023,14,3372.48
26-12-2023,14,3591.17
26-12-2023,14,3591.45
26-12-2023,15,3591.37
26-12-2023,15,3591.91
26-12-2023,15,3600.82
26-12-2023,15,3690.33
26-12-2023,16,3776.86
26-12-2023,16,3850.73
26-12-2023,16,4000.98
26-12-2023,16,4014.96
26-12-2023,17,6010.99
26-12-2023,17,10000
26-12-2023,17,10000
26-12-2023,17,10000
26-12-2023,18,10000
26-12-2023,18,10000
26-12-2023,18,10000
26-12-2023,18,10000
26-12-2023,19,10000
26-12-2023,19,10000
26-12-2023,19,10000
26-12-2023,19,10000
26-12-2023,20,10000
26-12-2023,20,10000
26-12-2023,20,10000
26-12-2023,20,10000
26-12-2023,21,7200.25
26-12-2023,21,7000.37
26-12-2023,21,5529.96
26-12-2023,21,5426.69
26-12-2023,22,4800.3
26-12-2023,22,4498.3
26-12-2023,22,4139.65
26-12-2023,22,4000.33
26-12-2023,23,3650.93
26-12-2023,23,3591.94
26-12-2023,23,3591.21
26-12-2023,23,3500.87
26-12-2023,24,3350.11
26-12-2023,24,3259.88
26-12-2023,24,3259.17
26-12-2023,24,3181.15
27-12-2023,1,3080.45
27-12-2023,1,3070.51
27-12-2023,1,3070.15
27-12-2023,1,3007.83
27-12-2023,2,3007.36
27-12-2023,2,3007.01
27-12-2023,2,3005.52
27-12-2023,2,3003.52
27-12-2023,3,3000.79
27-12-2023,3,3001.63
27-12-2023,3,3001.52
27-12-2023,3,3000.98
27-12-2023,4,3001.95
27-12-2023,4,3003.02
27-12-2023,4,3001.75
27-12-2023,4,3001.6
27-12-2023,5,3007.11
27-12-2023,5,3007.77
27-12-2023,5,3080.1
27-12-2023,5,3080.76
27-12-2023,6,3120.61
27-12-2023,6,3142.06
27-12-2023,6,3456.35
27-12-2023,6,3600.3
27-12-2023,7,4049.33
27-12-2023,7,4749.55
27-12-2023,7,9000.98
27-12-2023,7,10000
27-12-2023,8,10000
27-12-2023,8,10000
27-12-2023,8,10000
27-12-2023,8,10000
27-12-2023,9,10000
27-12-2023,9,10000
27-12-2023,9,10000
27-12-2023,9,10000
27-12-2023,10,10000
27-12-2023,10,10000
27-12-2023,10,10000
27-12-2023,10,10000
27-12-2023,11,10000
27-12-2023,11,10000
